Symbol,Company Name,Regulation,Type of Submission,Broadcast Date/Time,Details URL,Scrip Code,NSE Symbol,MSEI Symbol,Name of Signatory,Designation of Signatory,Sr. No.,Type of Instrument,Category of Person,Name of Person,CIN/DIN,Securities Held Prior (No.),Securities Held Prior (%),Securities Acquired/Disposed (No.),Securities Acquired/Disposed (Value),Transaction Type,Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Date of Intimation,Exchange,Notes
PATINTLOG,Patel Integrated Logistics Limited,Regulation 7 (2),Original,15-Jun-2026 15:39:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2705_20260615_153924670_WEB.html,526381,PATINTLOG,NOTLISTED,Avinash Paul Raj,Company Secretary and Compliance Officer,2,Equity,Promoter,Asgar Shakoor Patel,,5851577,8.41%,5229,"66,722.00",Buy,5856806,8.42%,11-06-2026,11-06-2026,Market Purchase,11-06-2026,,
GICL,Globe International Carriers Limited,Regulation 7 (2),Original,15-Jun-2026 14:26:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14315_20260615_142600627_WEB.html,000000,GICL,NOTLISTED,Annu Sharma Khandelwal,Company Secretary and Compliance Officer,1,Equity,Other,Govind Kripa Enclave LLP,00000000,4866000,4.34%,100000,"3,230,422.00",Buy,4966000,4.43%,03-06-2026,03-06-2026,Market Purchase,03-06-2026,,
GICL,Globe International Carriers Limited,Regulation 7 (2),Original,15-Jun-2026 14:26:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14315_20260615_142600627_WEB.html,000000,GICL,NOTLISTED,Annu Sharma Khandelwal,Company Secretary and Compliance Officer,2,Equity,Other,Govind Kripa Enclave LLP,00000000,4966000,4.43%,100000,"2,664,235.00",Buy,5066000,4.52%,04-06-2026,04-06-2026,Market Purchase,04-06-2026,,
GICL,Globe International Carriers Limited,Regulation 7 (2),Original,15-Jun-2026 14:26:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14315_20260615_142600627_WEB.html,000000,GICL,NOTLISTED,Annu Sharma Khandelwal,Company Secretary and Compliance Officer,3,Equity,Other,Govind Kripa Enclave LLP,00000000,5066000,4.52%,150000,"3,832,237.00",Buy,5216000,4.65%,05-06-2026,05-06-2026,Market Purchase,05-06-2026,,
GICL,Globe International Carriers Limited,Regulation 7 (2),Original,15-Jun-2026 14:26:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14315_20260615_142600627_WEB.html,000000,GICL,NOTLISTED,Annu Sharma Khandelwal,Company Secretary and Compliance Officer,4,Equity,Other,Govind Kripa Enclave LLP,00000000,5216000,4.65%,150000,"3,257,502.00",Buy,5366000,4.79%,09-06-2026,09-06-2026,Market Purchase,09-06-2026,,
RESPONIND,Responsive Industries Limited,Regulation 7 (2),Original,15-Jun-2026 12:33:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3674_20260615_123312223_WEB.html,505509,RESPONIND,NOTLISTED,Jayesh Jain,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Fairpoint Tradecom LLP,,24650000,9.25%,320000,"55,000,000.00",Pledge,24650000,9.25%,10-06-2026,10-06-2026,Pledge Creation,11-06-2026,,
STEL,STEL HOLDINGS LIMITED,Regulation 7 (2),Original,15-Jun-2026 10:54:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260615_105422832_WEB.html,533316,STEL,NOTLISTED,SRUTHI SINDHU,Company Secretary and Compliance Officer,1,Equity,Promoter Group,LEBNITZE REAL ESTATES PVT LTD,U70109WB2012PTC174446,549480,2.98%,2074,"1,149,599.00",Buy,551554,2.99%,12-06-2026,12-06-2026,Market Purchase,12-06-2026,,
STEL,STEL HOLDINGS LIMITED,Regulation 7 (2),Original,15-Jun-2026 10:54:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260615_105422832_WEB.html,533316,STEL,NOTLISTED,SRUTHI SINDHU,Company Secretary and Compliance Officer,2,Equity,Promoter Group,LEBNITZE REAL ESTATES PVT LTD,U70109WB2012PTC174446,551554,2.99%,173,"95,892.00",Buy,551727,2.99%,12-06-2026,12-06-2026,Market Purchase,12-06-2026,,
SBCL,SHIVALIK BIMETAL CONTROLS LIMITED,Regulation 7 (2),Original,13-Jun-2026 14:41:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260613_144100670_WEB.html,513097,SBCL,NOTLISTED,KABIR GHUMMAN,Director,1,Equity,Promoter and Director,Sumer Ghumman,00705941,2175020,3.77%,2200,"1,483,929.00",Buy,2177220,3.78%,11-06-2026,11-06-2026,Market Purchase,12-06-2026,,
XPROINDIA,XPRO INDIA LIMITED,Regulation 7 (2),Original,13-Jun-2026 12:08:38,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260613_120838573_WEB.html,590013,XPROINDIA,NA,KAMAL KISHOR SEWODA,Company Secretary and Compliance Officer,1,Equity,Director,Chandrasekharan Bhaskar,00003343,47501,0.20%,4000,"4,795,397.00",Sell,43501,0.19%,12-06-2026,12-06-2026,Market Sale,13-06-2026,,
VPRPL,VISHNU PRAKASH R PUNGLIA LIMITED,Regulation 7 (2),Original,12-Jun-2026 19:24:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_192432546_WEB.html,543974,VPRPL,NOTLISTED,VISHNU PRAKASH PUNGLIA,Director,1,Equity,Promoter Group,Anil Punglia,,3300000,2.65%,730000,"25,039,000.00",Pledge Invoke,2570000,2.06%,03-06-2026,03-06-2026,Invocation of pledge,05-06-2026,,
VPRPL,VISHNU PRAKASH R PUNGLIA LIMITED,Regulation 7 (2),Original,12-Jun-2026 19:24:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_192432546_WEB.html,543974,VPRPL,NOTLISTED,VISHNU PRAKASH PUNGLIA,Director,2,Equity,Promoter Group,Pushpa Devi Pungalia,,3395493,2.72%,860000,"29,498,000.00",Pledge Invoke,2535493,2.03%,03-06-2026,03-06-2026,Invocation of pledge,05-06-2026,,
VPRPL,VISHNU PRAKASH R PUNGLIA LIMITED,Regulation 7 (2),Original,12-Jun-2026 19:24:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_192432546_WEB.html,543974,VPRPL,NOTLISTED,VISHNU PRAKASH PUNGLIA,Director,3,Equity,Promoter Group,Pushpa Pungalia,,3490000,2.80%,3200000,"109,760,000.00",Pledge Invoke,290000,0.23%,03-06-2026,03-06-2026,Invocation of pledge,05-06-2026,,
VPRPL,VISHNU PRAKASH R PUNGLIA LIMITED,Regulation 7 (2),Original,12-Jun-2026 19:24:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_192432546_WEB.html,543974,VPRPL,NOTLISTED,VISHNU PRAKASH PUNGLIA,Director,4,Equity,Promoter,Vishnu Prakash Punglia,,10675000,8.65%,3409000,"116,928,700.00",Pledge Invoke,7266000,5.83%,03-06-2026,03-06-2026,Invocation of pledge,05-06-2026,,
BOSCHLTD,BOSCH LIMITED,Regulation 7 (2),Original,12-Jun-2026 18:36:11,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_183611871_WEB.html,500530,BOSCHLTD,NOTLISTED,V SRINIVASAN,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Robert Bosch Investment Nederland BV,,0,0.00%,1230,"43,599,445.00",Buy,1230,0.00%,10-06-2026,10-06-2026,Preferential Offer,12-06-2026,,
BOSCHLTD,BOSCH LIMITED,Regulation 7 (2),Original,12-Jun-2026 18:36:11,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_183611871_WEB.html,500530,BOSCHLTD,NOTLISTED,V SRINIVASAN,Company Secretary and Compliance Officer,2,Equity,Promoter Group,Robert Bosch LLC,,0,0.00%,1230,"43,599,445.00",Buy,1230,0.00%,10-06-2026,10-06-2026,Preferential Offer,12-06-2026,,
NRBBEARING,NRB BEARING LIMITED,Regulation 7 (2),Original,12-Jun-2026 18:22:59,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_182259340_WEB.html,530367,NRBBEARING,NA,Ms. Khyati Danani,Company Secretary and Compliance Officer,1,Equity,Promoter,Harshbeena Zaveri,,40207885,41.48%,6900000,"2,938,710,000.00",Pledge,40207885,41.48%,11-06-2026,11-06-2026,Pledge Release,12-06-2026,,
NRBBEARING,NRB BEARING LIMITED,Regulation 7 (2),Original,12-Jun-2026 18:22:59,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_182259340_WEB.html,530367,NRBBEARING,NA,Ms. Khyati Danani,Company Secretary and Compliance Officer,2,Equity,Promoter,Harshbeena Zaveri,,40207885,41.48%,12700000,"5,408,930,000.00",Pledge,40207885,41.48%,12-06-2026,12-06-2026,Pledge Release,12-06-2026,,
THOMASCOOK,THOMAS COOK (INDIA) LIMITED,Regulation 7 (2),Original,12-Jun-2026 17:38:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_173816029_WEB.html,500413,THOMASCOOK,NOTLISTED,Amit J Parekh,Company Secretary and Compliance Officer,1,Equity,Promoter,FAIRBRIDGE CAPITAL MAURITIUS LIMITED,,303002618,64.42%,1606456,"183,763,305.00",Buy,304609074,64.76%,10-06-2026,10-06-2026,Market Purchase,12-06-2026,,
THOMASCOOK,THOMAS COOK (INDIA) LIMITED,Regulation 7 (2),Original,12-Jun-2026 17:38:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_173816029_WEB.html,500413,THOMASCOOK,NOTLISTED,Amit J Parekh,Company Secretary and Compliance Officer,2,Equity,Promoter,FAIRBRIDGE CAPITAL MAURITIUS LIMITED,,304609074,64.76%,77341,"8,348,760.00",Buy,304686415,64.77%,11-06-2026,11-06-2026,Market Purchase,12-06-2026,,
STEL,STEL HOLDINGS LIMITED,Regulation 7 (2),Original,12-Jun-2026 17:34:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_173428796_WEB.html,533316,STEL,NOTLISTED,SRUTHI SINDHU,Company Secretary and Compliance Officer,1,Equity,Promoter Group,LEBNITZE REAL ESTATES PVT LTD,U70109WB2012PTC174446,536832,2.91%,4287,"2,288,298.00",Buy,541119,2.93%,10-06-2026,10-06-2026,Market Purchase,11-06-2026,,
THYROCARE,Thyrocare Technologies Limited,Regulation 7 (2),Original,12-Jun-2026 17:12:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_171208848_WEB.html,539871,THYROCARE,NOTLISTED,Brijesh Kumar,Company Secretary and Compliance Officer,1,Equity,Designated Person,Sarovar Chandra,,1425,0.00%,450,"245,912.00",Buy,1875,0.00%,10-06-2026,10-06-2026,Market Purchase,11-06-2026,,
HCLTECH,HCL Technologies Limited,Regulation 7 (2),Original,12-Jun-2026 16:17:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_161757703_WEB.html,532281,HCLTECH,NOTLISED,Manish Anand,Company Secretary and Compliance Officer,1,Equity,Designated Person,PRAVEEN SETH,,1331,0.00%,1000,"1,132,100.00",Sell,331,0.00%,10-06-2026,10-06-2026,Market Sale,11-06-2026,,
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,Regulation 7 (2),Original,12-Jun-2026 15:48:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_154834988_WEB.html,501343,MOTOGENFIN,NOTLISTED,M.K. MADAN,Company Secretary and Compliance Officer,1,Equity,Promoter Group,RAM PRAKASH & CO.(P) LTD,,2867055,7.40%,25000,"748,584.00",Buy,2892055,7.47%,12-06-2026,12-06-2026,Market Purchase,12-06-2026,,
AURUM,Aurum PropTech Limited,Regulation 7 (2),Original,12-Jun-2026 13:56:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_135606343_WEB.html,539289,AURUM,NOTLISTED,Pranali Desale,Company Secretary and Compliance Officer,1,Equity,Designated Person,Vishal Sharma,,29246,0.04%,28456,"5,240,701.00",Sell,790,0.00%,04-06-2026,09-06-2026,Market Sale,10-06-2026,,
AURUM,Aurum PropTech Limited,Regulation 7 (2),Original,12-Jun-2026 13:56:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_135606343_WEB.html,539289,AURUM,NOTLISTED,Pranali Desale,Company Secretary and Compliance Officer,2,Equity,Designated Person,Vishal Sharma,,790,0.00%,700,"128,918.00",Sell,90,0.00%,04-06-2026,09-06-2026,Market Sale,10-06-2026,,
INDGN,Indegene Limited,Regulation 7 (2),Original,12-Jun-2026 12:10:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_121024303_WEB.html,544172,INDGN,NOTLISTED,Srishti Ramesh Kaushik,Company Secretary and Compliance Officer,1,Equity,Designated Person,Shouvanik Chatterjee,,254132,0.11%,34000,"17,905,308.00",Sell,220132,0.09%,10-06-2026,10-06-2026,Market Sale,11-06-2026,,
VSTL,VIBHOR STEEL TUBES LIMITED,Regulation 7 (2),Original,12-Jun-2026 10:58:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_105846244_WEB.html,544124,VSTL,NOTLISTED,PALLAVI AGGARWAL,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,VIJAY KUMAR KAUSHIK,02249672,4164100,21.96%,4200,"496,796.00",Buy,4168300,21.98%,11-06-2026,11-06-2026,Market Purchase,12-06-2026,,
WELSPUNLIV,Welspun Living Limited,Regulation 7 (2),Original,11-Jun-2026 19:30:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_193034705_WEB.html,514162,WELSPUNLIV,NOTLISTED,Shraddha Popat,Company Secretary and Compliance Officer,1,Equity,Designated Person,Lalit Mahajan,,11951,0.00%,10301,"1,496,788.00",Sell,1650,0.00%,01-06-2026,04-06-2026,Market Sale,10-06-2026,,
WELSPUNLIV,Welspun Living Limited,Regulation 7 (2),Original,11-Jun-2026 19:30:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_193034705_WEB.html,514162,WELSPUNLIV,NOTLISTED,Shraddha Popat,Company Secretary and Compliance Officer,2,Equity,Designated Person,Lalit Mahajan,,1650,0.00%,600,"86,725.00",Sell,1050,0.00%,01-06-2026,04-06-2026,Market Sale,10-06-2026,,
DMART,AVENUE SUPERMARTS LIMITED,Regulation 7 (2),Revision,11-Jun-2026 18:43:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_184314552_WEB.html,540376,DMART,NOTLISTED,ASHU GUPTA,Company Secretary and Compliance Officer,1,Equity,KMP,Ashu Gupta,,111484,0.02%,500,"2,110,000.00",Pledge Invoke,110984,0.02%,04-06-2026,04-06-2026,Invocation of pledge,05-06-2026,,
WIPRO,WIPRO LIMITED,Regulation 7 (2),Original,11-Jun-2026 17:50:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_175046551_WEB.html,507685,WIPRO,NOTLISTED,M SANAULLA KHAN,Company Secretary and Compliance Officer,1,Any other instrument,Designated Person,Sarat Chand,,93220,0.00%,131310,"27,123,499.00",Buy,224530,0.00%,09-06-2026,09-06-2026,ESOP,09-06-2026,,
WIPRO,WIPRO LIMITED,Regulation 7 (2),Original,11-Jun-2026 17:50:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_175046551_WEB.html,507685,WIPRO,NOTLISTED,M SANAULLA KHAN,Company Secretary and Compliance Officer,2,Any other instrument,Designated Person,Sarat Chand,,224530,0.00%,72150,"14,903,362.00",Sell,152380,0.00%,09-06-2026,09-06-2026,ESOP,09-06-2026,,
WIPRO,WIPRO LIMITED,Regulation 7 (2),Original,11-Jun-2026 17:50:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_175046551_WEB.html,507685,WIPRO,NOTLISTED,M SANAULLA KHAN,Company Secretary and Compliance Officer,3,Any other instrument,Designated Person,Sivamani Jayaraman,,0,0.00%,87413,"18,056,099.00",Buy,87413,0.00%,09-06-2026,09-06-2026,ESOP,09-06-2026,,
HATSUN,HATSUN AGRO PRODUCT LIMITED,Regulation 7 (2),Original,11-Jun-2026 17:43:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_174334550_WEB.html,531531,HATSUN,NOTLISTED,C SUBRAMANIAM,Company Secretary and Compliance Officer,1,Equity,Directors Immediate Relative,Madhumathi KST,,810463,0.36%,200000,0.00,Sell,610463,0.27%,09-06-2026,09-06-2026,Off Market,10-06-2026,,
SIYSIL,SIYARAM SILK MILLS LIMITED,Regulation 7 (2),Original,11-Jun-2026 17:25:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_172530548_WEB.html,503811,SIYSIL,NOTLISTED,Mahipal Thakur,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,Ramesh Kumar Poddar,00090104,2122615,4.68%,231168,0.00,Buy,2353783,5.19%,08-06-2026,08-06-2026,Gift,10-06-2026,,
SIYSIL,SIYARAM SILK MILLS LIMITED,Regulation 7 (2),Original,11-Jun-2026 17:25:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_172530548_WEB.html,503811,SIYSIL,NOTLISTED,Mahipal Thakur,Company Secretary and Compliance Officer,2,Equity,Promoter,Avnish Poddar,,1740404,3.84%,228083,0.00,Buy,1968487,4.34%,08-06-2026,08-06-2026,Gift,10-06-2026,,
SIYSIL,SIYARAM SILK MILLS LIMITED,Regulation 7 (2),Original,11-Jun-2026 17:25:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_172530548_WEB.html,503811,SIYSIL,NOTLISTED,Mahipal Thakur,Company Secretary and Compliance Officer,3,Equity,Promoter and Director,Gaurav Poddar,03230539,2091814,4.61%,170583,0.00,Buy,2262397,4.99%,08-06-2026,08-06-2026,Gift,10-06-2026,,
SIYSIL,SIYARAM SILK MILLS LIMITED,Regulation 7 (2),Original,11-Jun-2026 17:25:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_172530548_WEB.html,503811,SIYSIL,NOTLISTED,Mahipal Thakur,Company Secretary and Compliance Officer,4,Equity,Promoter,Anurag Poddar,,1740404,3.84%,228083,0.00,Buy,1968487,4.34%,08-06-2026,08-06-2026,Gift,10-06-2026,,
SIYSIL,SIYARAM SILK MILLS LIMITED,Regulation 7 (2),Original,11-Jun-2026 17:25:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_172530548_WEB.html,503811,SIYSIL,NOTLISTED,Mahipal Thakur,Company Secretary and Compliance Officer,5,Equity,Promoter,Ankit Poddar,,2091813,4.61%,170583,0.00,Buy,2262396,4.99%,08-06-2026,08-06-2026,Gift,10-06-2026,,
SIYSIL,SIYARAM SILK MILLS LIMITED,Regulation 7 (2),Original,11-Jun-2026 17:25:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_172530548_WEB.html,503811,SIYSIL,NOTLISTED,Mahipal Thakur,Company Secretary and Compliance Officer,6,Equity,Promoter and Director,Shrikishan Poddar,00160323,1028593,2.27%,1028500,0.00,Sell,93,0.00%,08-06-2026,08-06-2026,Gift,10-06-2026,,
NCLIND,NCL INDUSTRIES LIMITED,Regulation 7 (2),Original,11-Jun-2026 16:58:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_165828642_WEB.html,502168,NCLIND,NOTLISTED,M.DIVYA BHARATHI,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,Kalidindi Ravi,00720811,3151830,6.97%,4873,"896,388.00",Buy,3156703,6.98%,10-06-2026,10-06-2026,Market Purchase,11-06-2026,,
NCLIND,NCL INDUSTRIES LIMITED,Regulation 7 (2),Original,11-Jun-2026 16:58:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_165828642_WEB.html,502168,NCLIND,NOTLISTED,M.DIVYA BHARATHI,Company Secretary and Compliance Officer,2,Equity,Promoter Group,Subba Raju Bhupathiraju,,300588,0.66%,40983,"7,500,000.00",Sell,259605,0.57%,09-06-2026,09-06-2026,Inter-se-Transfer,10-06-2026,,
GRMOVER,GRM OVERSEAS LIMITED,Regulation 7 (2),Original,11-Jun-2026 16:50:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_165032453_WEB.html,531449,GRMOVER,NOTLISTED,SACHIN NARANG,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,Atul Garg,02380612,42492067,20.50%,150000,"18,299,025.00",Buy,42642067,20.58%,08-06-2026,08-06-2026,Market Purchase,09-06-2026,,
GOLDTECH,AION-TECH SOLUTIONS LIMITED,Regulation 7 (2),Original,11-Jun-2026 16:26:33,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_162633463_WEB.html,531439,GOLDTECH,NOTLISTED,Srikant Adalat,Company Secretary and Compliance Officer,1,Equity,Promoter,Trinity Infraventures Limited,U00063DL1992PLC140198,18945812,36.25%,200000,"8,710,500.00",Sell,18745812,35.86%,10-06-2026,10-06-2026,Market Sale,11-06-2026,,
QUESS,Quess Corp Limited,Regulation 7 (2),Original,11-Jun-2026 16:07:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_160750730_WEB.html,539978,QUESS,NOTLISTED,Kundan K Lal,Company Secretary and Compliance Officer,1,Equity,Designated Person,Quess Corp Limited Employees Welfare Trust,,757690,0.51%,69297,"16,588,356.00",Buy,826987,0.55%,10-06-2026,10-06-2026,Market Purchase,11-06-2026,,
VSTL,VIBHOR STEEL TUBES LIMITED,Regulation 7 (2),Original,11-Jun-2026 15:11:19,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_151119145_WEB.html,544124,VSTL,NOTLISTED,PALLAVI AGGARWAL,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,VIJAY KUMAR KAUSHIK,02249672,4158654,21.93%,5446,"648,405.00",Buy,4164100,21.96%,10-06-2026,10-06-2026,Market Purchase,11-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,11-Jun-2026 13:53:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_135335765_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Sampat Marketing Company Pvt Ltd,U51109WB1995PTC075420,11281642,1.99%,700000,"28,963,830.00",Buy,11981642,2.12%,04-06-2026,04-06-2026,Market Purchase,09-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,11-Jun-2026 13:53:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_135335765_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,Company Secretary and Compliance Officer,2,Equity,Promoter Group,Shree Vinay Finvest P Ltd.,U65993WB1991PTC051196,16836843,2.97%,2850000,"117,572,474.00",Buy,19686843,3.47%,04-06-2026,08-06-2026,Market Purchase,09-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,11-Jun-2026 13:53:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_135335765_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,Company Secretary and Compliance Officer,3,Equity,Promoter Group,Ilex Private Limited,U28991WB1976PTC030724,13518500,2.39%,1660000,"68,971,086.00",Buy,15178500,2.68%,05-06-2026,08-06-2026,Market Purchase,09-06-2026,,
DPSCLTD,DPSC LIMITED,Regulation 7 (2),Original,11-Jun-2026 12:30:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_123002435_WEB.html,000000,DPSCLTD,DPSCLTD,DHANANJOY KARMAKAR,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Aksara Commercial Private Ltd,U51909WB2009PTC139234,60994834,6.26%,339901,"2,580,444.00",Sell,60654933,6.23%,08-06-2026,09-06-2026,Market Sale,10-06-2026,,
KRN,KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,Regulation 7 (2),Original,11-Jun-2026 11:29:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_112940721_WEB.html,544263,KRN,NOTLISTED,Jitendra Kumar Sharma,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,Santosh Kumar Yadav,07789940,20299950,31.01%,500000,"558,500,062.00",Sell,19799950,30.24%,09-06-2026,09-06-2026,Block Deal,11-06-2026,,
KRN,KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,Regulation 7 (2),Original,11-Jun-2026 11:29:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260611_112940721_WEB.html,544263,KRN,NOTLISTED,Jitendra Kumar Sharma,Company Secretary and Compliance Officer,2,Equity,Promoter and Director,Anju Devi,06858442,23700000,36.21%,500000,"558,651,815.00",Sell,23200000,35.44%,09-06-2026,09-06-2026,Block Deal,11-06-2026,,
PNC,Pritish Nandy Communications Limited,Regulation 7 (2),Original,10-Jun-2026 20:48:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260610_204800352_WEB.html,532387,PNC,NOTLISTED,Priyanka Shah,Company Secretary and Compliance Officer,1,Equity,Promoter,Ishita Pritish Nandy,,575610,3.98%,1071819,0.00,Buy,1647429,11.39%,24-12-2025,24-12-2025,Inheritance,10-06-2026,,
BERGEPAINT,BERGER PAINTS (I) LIMITED,Regulation 7 (2),Original,10-Jun-2026 19:52:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260610_195256514_WEB.html,509480,BERGEPAINT,NOTLISTED,ARUNITO GANGULY,Company Secretary and Compliance Officer,1,Equity,Designated Person,SATYAM JAISWAL,,368,0.00%,368,"191,394.00",Sell,0,0.00%,10-06-2026,10-06-2026,Market Sale,10-06-2026,,
