Symbol,Company Name,Regulation,Type of Submission,Broadcast Date/Time,Details URL,Scrip Code,NSE Symbol,MSEI Symbol,Name of Signatory,Designation of Signatory,Sr. No.,Type of Instrument,Category of Person,Name of Person,CIN/DIN,Securities Held Prior (No.),Securities Held Prior (%),Securities Acquired/Disposed (No.),Securities Acquired/Disposed (Value),Transaction Type,Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Date of Intimation,Exchange,Notes
AURUM,Aurum PropTech Limited,Regulation 7 (2),Original,23-Jun-2026 18:41:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12987_20260623_184118130_WEB.html,539289,AURUM,NOTLISTED,Pranali Desale,,2,Equity,Designated Person,Jitendra Jagadev,,89000,0.12%,2500,"472,933.00",Sell,86500,0.11%,02-06-2026,19-06-2026,Market Sale,22-06-2026,,
KOTYARK,KOTYARK INDUSTRIES LIMITED,Regulation 7 (2),Original,23-Jun-2026 17:42:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19992_20260623_174229386_WEB.html,544726,KOTYARK,NOTLISTED,BHAVESH NAGAR,,1,Equity,Promoter Group,BHAVINIBEN GAURANG SHAH,,595120,5.79%,9500,"3,800,000.00",Sell,585620,5.70%,18-06-2026,18-06-2026,Market Sale,20-06-2026,,
KOTYARK,KOTYARK INDUSTRIES LIMITED,Regulation 7 (2),Original,23-Jun-2026 17:42:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19992_20260623_174229386_WEB.html,544726,KOTYARK,NOTLISTED,BHAVESH NAGAR,,2,Equity,Promoter Group,BHAVINIBEN GAURANG SHAH,,585620,5.70%,23051,"9,091,314.00",Sell,562569,5.47%,19-06-2026,19-06-2026,Market Sale,22-06-2026,,
ROTO,Roto Pumps Limited,Regulation 7 (2),Original,23-Jun-2026 16:33:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20335_20260623_163320648_WEB.html,517500,ROTO,NOTLISTED,Ashwani K. Verma,,1,Equity,Promoter Group,Shalini Gupta,,627043,0.33%,1000,"65,240.00",Sell,626043,0.33%,18-06-2026,19-06-2026,Market Sale,20-06-2026,,
CONFIPET,CONFIDENCE PETROLEUM INDIA LIMITED,Regulation 7 (2),Original,23-Jun-2026 13:37:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17510_20260623_133731133_WEB.html,526829,CONFIPET,NOTLISTED,Prity Bhabhra,,1,Equity,Promoter Group,CONFIDENCE LPG BOTTLING PRIVATE LIMITED,,11145698,3.35%,1400000,"98,938,000.00",Buy,12545698,3.77%,19-06-2026,19-06-2026,Market Purchase,23-06-2026,,
COFFEEDAY,Coffee Day Enterprises Limited,Regulation 7 (2),Revision,23-Jun-2026 10:49:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_13209_20260623_104932862_WEB.html,539436,COFFEEDAY,NOTLISTED,Sadananda Poojary,,1,Equity,Promoter Group,Coffee Day Consolidations Private Limited,U30006KA2000PTC026590,5454823,2.58%,4269780,"100,766,808.00",Pledge Revoke,5454823,2.58%,26-02-2026,25-03-2026,Pledge Release,07-04-2026,,
UNIECOM,Unicommerce eSolution Limited,Regulation 7 (2),Original,22-Jun-2026 20:33:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_23091_20260622_203344498_WEB.html,544227,UNIECOM,NOTLISTED,Anil Kumar,,1,Equity,KMP,KAPIL MAKHIJA,,675240,0.60%,40000,"3,627,100.00",Sell,635240,0.56%,18-06-2026,18-06-2026,Market Sale,22-06-2026,,
UNIECOM,Unicommerce eSolution Limited,Regulation 7 (2),Original,22-Jun-2026 20:33:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_23091_20260622_203344498_WEB.html,544227,UNIECOM,NOTLISTED,Anil Kumar,,2,Equity,KMP,KAPIL MAKHIJA,,635240,0.56%,10000,"890,400.00",Sell,625240,0.55%,19-06-2026,19-06-2026,Market Sale,22-06-2026,,
TATACONSUM,Tata Consumer Products Limited,Regulation 7 (2),Original,22-Jun-2026 19:03:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1098_20260622_190309735_WEB.html,500800,TATACONSUM,NOTLISTED,Delnaz Dara Harda,,1,Equity,Designated Person,AKRAM JAMAL,,25,0.00%,1831,"2,070,678.00",Buy,1856,0.00%,18-06-2026,18-06-2026,ESOP,18-06-2026,,
TATACONSUM,Tata Consumer Products Limited,Regulation 7 (2),Original,22-Jun-2026 19:03:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1098_20260622_190309735_WEB.html,500800,TATACONSUM,NOTLISTED,Delnaz Dara Harda,,2,Equity,Designated Person,NIDHI VERMA,,2020,0.00%,2020,"2,264,683.00",Sell,0,0.00%,18-06-2026,18-06-2026,Market Sale,18-06-2026,,
TATACONSUM,Tata Consumer Products Limited,Regulation 7 (2),Original,22-Jun-2026 19:03:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1098_20260622_190309735_WEB.html,500800,TATACONSUM,NOTLISTED,Delnaz Dara Harda,,3,Equity,Designated Person,GOPAL KOTHARI,,1,0.00%,3169,"3,659,244.00",Buy,3170,0.00%,18-06-2026,18-06-2026,ESOP,18-06-2026,,
TATACONSUM,Tata Consumer Products Limited,Regulation 7 (2),Original,22-Jun-2026 19:03:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1098_20260622_190309735_WEB.html,500800,TATACONSUM,NOTLISTED,Delnaz Dara Harda,,4,Equity,Designated Person,GOPAL KOTHARI,,3170,0.00%,3169,"3,517,241.00",Sell,1,0.00%,22-06-2026,22-06-2026,Market Sale,22-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,22-Jun-2026 17:33:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260622_173326406_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,,1,Equity,Promoter Group,Shree Vinay Finvest P Ltd.,U65993WB1991PTC051196,22136843,3.91%,730000,"31,466,285.00",Buy,22866843,4.03%,16-06-2026,16-06-2026,Market Purchase,18-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,22-Jun-2026 17:33:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260622_173326406_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,,2,Equity,Promoter Group,Ginny Traders Pvt Ltd,U51109WB1991PTC051282,11693819,2.06%,530000,"22,755,497.00",Buy,12223819,2.16%,16-06-2026,16-06-2026,Market Purchase,18-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,22-Jun-2026 17:33:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260622_173326406_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,,3,Equity,Promoter Group,Ginny Traders Pvt Ltd,U51109WB1991PTC051282,12223819,2.16%,1250000,"52,696,485.00",Buy,13473819,2.38%,17-06-2026,18-06-2026,Market Purchase,20-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,22-Jun-2026 17:33:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260622_173326406_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,,4,Equity,Promoter Group,Sampat Marketing Company Pvt Ltd,U51109WB1995PTC075420,13006642,2.30%,890000,"38,831,857.00",Buy,13896642,2.46%,16-06-2026,16-06-2026,Market Purchase,18-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,22-Jun-2026 17:33:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260622_173326406_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,,5,Equity,Promoter Group,Sampat Marketing Company Pvt Ltd,U51109WB1995PTC075420,13896642,2.46%,1100000,"46,406,030.00",Buy,14996642,2.65%,17-06-2026,17-06-2026,Market Purchase,20-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,22-Jun-2026 17:33:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260622_173326406_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,,6,Equity,Promoter Group,Ilex Private Limited,U28991WB1976PTC030724,17163500,3.03%,1000000,"42,397,025.00",Buy,18163500,3.21%,17-06-2026,18-06-2026,Market Purchase,20-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,22-Jun-2026 17:33:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260622_173326406_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,,7,Equity,Promoter Group,M A Hire Purchase Private Limited,U65921WB1995PTC133224,17180000,3.03%,950000,"40,069,290.00",Buy,18130000,3.20%,18-06-2026,18-06-2026,Market Purchase,20-06-2026,,
BAJFINANCE,BAJAJ FINANCE LIMITED,Regulation 7 (2),Original,22-Jun-2026 16:51:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1257_20260622_165158672_WEB.html,500034,BAJFINANCE,NOTLISTED,R VIJAY,,1,Debenture,Promoter Group,Bajaj Life Insurance Company Ltd,U66010PN2001PLC015959,10000,0.00%,10000,"1,000,000,000.00",Buy,20000,0.00%,19-06-2026,19-06-2026,Market Purchase,22-06-2026,,
INOXINDIA,INOX INDIA LIMITED,Regulation 7 (2),Original,22-Jun-2026 16:18:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22456_20260622_161829907_WEB.html,544046,INOXINDIA,NOTLISTED,Jaymeen Patel,,1,Equity,Promoter Group,Lata Madhusudan Rungta,,501840,0.55%,500,"930,500.00",Sell,501340,0.55%,18-06-2026,18-06-2026,Market Sale,20-06-2026,,
PARSVNATH,PARSVNATH DEVELOPERS LIMITED,Regulation 7 (2),Original,22-Jun-2026 14:33:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2467_20260622_143335775_WEB.html,532780,PARSVNATH,NOTLISTED,Atul Kumar Gupta,,1,Equity,Promoter,PRADEEP  KUMAR JAIN,,32028875,7.36%,541829,"1,737,802.00",Pledge Invoke,31487046,7.24%,15-06-2026,17-06-2026,Invocation of pledge,19-06-2026,,
PARSVNATH,PARSVNATH DEVELOPERS LIMITED,Regulation 7 (2),Original,22-Jun-2026 14:33:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2467_20260622_143335775_WEB.html,532780,PARSVNATH,NOTLISTED,Atul Kumar Gupta,,2,Equity,Promoter,PRADEEP  KUMAR JAIN,,31487046,7.24%,295730,"901,672.00",Pledge Invoke,31191316,7.17%,18-06-2026,19-06-2026,Invocation of pledge,22-06-2026,,
AXISCADES,AXISCADES Technologies Limited,Regulation 7 (2),Original,22-Jun-2026 12:40:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1939_20260622_124016584_WEB.html,532395,AXISCADES,NOTLISTED,Sonal Dudani,,1,Equity,Promoter,Jupiter Capital Private Limited,U67120KA2004PTC033653,24682047,58.03%,250000,"485,000,000.00",Pledge Revoke,24682047,58.03%,18-06-2026,18-06-2026,Pledge Release,19-06-2026,,
JINDALSTEL,JINDAL STEEL LIMITED,Regulation 7 (2),Original,21-Jun-2026 22:17:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1816_20260621_221710512_WEB.html,532286,JINDALSTEL,NOTLISTED,DAMODAR MITTAL,,1,Equity,Other,Jindal Steel Employee Benefit Trust,,2600000,0.25%,110000,"124,954,258.00",Sell,2490000,0.24%,17-06-2026,17-06-2026,Market Sale,19-06-2026,,
JINDALSTEL,JINDAL STEEL LIMITED,Regulation 7 (2),Original,21-Jun-2026 22:17:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1816_20260621_221710512_WEB.html,532286,JINDALSTEL,NOTLISTED,DAMODAR MITTAL,,2,Equity,Other,Jindal Steel Employee Benefit Trust,,2490000,0.24%,140000,"158,987,038.00",Sell,2350000,0.23%,19-06-2026,19-06-2026,Market Sale,19-06-2026,,
JARO,JARO INSTITUTE OF TECHNOLOGY MANAGEMENT AND RESEARCH LIMITED,Regulation 7 (2),Original,20-Jun-2026 17:57:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24645_20260620_175720437_WEB.html,544534,JARO,NOTLISTED,KIRTIKA CHAUHAN,,1,Equity,Promoter,Balkrishna Namdeo Salunkhe,,457098,2.05%,455098,0.00,Buy,912196,4.10%,09-06-2026,09-06-2026,Off Market,20-06-2026,,
MTARTECH,MTAR TECHNOLOGIES LIMITED,Regulation 7 (2),Original,20-Jun-2026 15:53:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19009_20260620_155316535_WEB.html,543270,MTARTECH,NOTLISTED,PRIYANKA AGARWAL,,1,Equity,Promoter Group,Akepati Praval Reddy,,250000,0.81%,15100,"126,776,995.00",Sell,234900,0.76%,18-06-2026,18-06-2026,Market Sale,20-06-2026,,
CCAVENUE,AvenuesAI Limited,Regulation 7 (2),Original,20-Jun-2026 15:04:54,https://nsearchives.nseindia.com/corporate/ixbrl/IT_13663_20260620_150454439_WEB.html,539807,CCAVENUE,NOTLISTED,Shyamal Trivedi,,1,Equity,Designated Person,Pankaj Dedhia,,530347,0.02%,100000,"1,500,000.00",Sell,430347,0.01%,18-06-2026,18-06-2026,Market Sale,20-06-2026,,
NINSYS,Nintec Systems Limited,Regulation 7 (2),Original,20-Jun-2026 14:48:19,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_144819141_WEB.html,539843,NINSYS,NOTLISTED,Disha Shah,,1,Equity,Promoter and Director,Niraj Chhaganraj Gemawat,00030749,3399366,18.30%,1000,"700,662.00",Buy,3400366,18.31%,19-06-2026,19-06-2026,Market Purchase,19-06-2026,,
NINSYS,Nintec Systems Limited,Regulation 7 (2),Original,20-Jun-2026 14:48:19,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_144819141_WEB.html,539843,NINSYS,NOTLISTED,Disha Shah,,2,Equity,Promoter and Director,Niraj Chhaganraj Gemawat,00030749,3400366,18.31%,1000,"710,907.00",Buy,3401366,18.31%,19-06-2026,19-06-2026,Market Purchase,19-06-2026,,
NINSYS,Nintec Systems Limited,Regulation 7 (2),Original,20-Jun-2026 14:48:19,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_144819141_WEB.html,539843,NINSYS,NOTLISTED,Disha Shah,,3,Equity,Promoter and Director,Niraj Chhaganraj Gemawat,00030749,3401366,18.31%,500,"359,598.00",Buy,3401866,18.31%,19-06-2026,19-06-2026,Market Purchase,19-06-2026,,
NINSYS,Nintec Systems Limited,Regulation 7 (2),Original,20-Jun-2026 14:48:19,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_144819141_WEB.html,539843,NINSYS,NOTLISTED,Disha Shah,,4,Equity,Promoter and Director,Niraj Chhaganraj Gemawat,00030749,3401866,18.31%,200,"144,000.00",Buy,3402066,18.31%,19-06-2026,19-06-2026,Market Purchase,19-06-2026,,
NINSYS,Nintec Systems Limited,Regulation 7 (2),Original,20-Jun-2026 14:48:19,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_144819141_WEB.html,539843,NINSYS,NOTLISTED,Disha Shah,,5,Equity,Promoter and Director,Niraj Chhaganraj Gemawat,00030749,3402066,18.31%,1000,"720,000.00",Buy,3403066,18.32%,19-06-2026,19-06-2026,Market Purchase,19-06-2026,,
NINSYS,Nintec Systems Limited,Regulation 7 (2),Original,20-Jun-2026 14:48:19,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_144819141_WEB.html,539843,NINSYS,NOTLISTED,Disha Shah,,6,Equity,Promoter and Director,Niraj Chhaganraj Gemawat,00030749,3403066,18.32%,300,"216,000.00",Buy,3403366,18.32%,19-06-2026,19-06-2026,Market Purchase,19-06-2026,,
NINSYS,Nintec Systems Limited,Regulation 7 (2),Original,20-Jun-2026 13:30:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_133027293_WEB.html,539843,NINSYS,NOTLISTED,Disha Shah,,1,Equity,Promoter and Director,Niraj Chhaganraj Gemawat,00030749,3399366,18.30%,1000,"700,662.00",Buy,3400366,18.31%,19-06-2026,19-06-2026,Market Purchase,19-06-2026,,
NINSYS,Nintec Systems Limited,Regulation 7 (2),Original,20-Jun-2026 13:30:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_133027293_WEB.html,539843,NINSYS,NOTLISTED,Disha Shah,,2,Equity,Promoter and Director,Niraj Chhaganraj Gemawat,00030749,3400366,18.31%,1000,"710,907.00",Buy,3401366,18.31%,19-06-2026,19-06-2026,Market Purchase,19-06-2026,,
NINSYS,Nintec Systems Limited,Regulation 7 (2),Original,20-Jun-2026 13:30:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_133027293_WEB.html,539843,NINSYS,NOTLISTED,Disha Shah,,3,Equity,Promoter and Director,Niraj Chhaganraj Gemawat,00030749,3401366,18.31%,500,"359,598.00",Buy,3401866,18.31%,19-06-2026,19-06-2026,Market Purchase,19-06-2026,,
NINSYS,Nintec Systems Limited,Regulation 7 (2),Original,20-Jun-2026 13:30:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_133027293_WEB.html,539843,NINSYS,NOTLISTED,Disha Shah,,4,Equity,Promoter and Director,Niraj Chhaganraj Gemawat,00030749,3401866,18.31%,200,"144,000.00",Buy,3402066,18.31%,19-06-2026,19-06-2026,Market Purchase,19-06-2026,,
NINSYS,Nintec Systems Limited,Regulation 7 (2),Original,20-Jun-2026 13:30:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_133027293_WEB.html,539843,NINSYS,NOTLISTED,Disha Shah,,5,Equity,Promoter and Director,Niraj Chhaganraj Gemawat,00030749,3402066,18.31%,1000,"720,000.00",Buy,3403066,18.32%,19-06-2026,19-06-2026,Market Purchase,19-06-2026,,
NINSYS,Nintec Systems Limited,Regulation 7 (2),Original,20-Jun-2026 13:30:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_133027293_WEB.html,539843,NINSYS,NOTLISTED,Disha Shah,,6,Equity,Promoter and Director,Niraj Chhaganraj Gemawat,00030749,3403066,18.32%,300,"216,000.00",Buy,3403366,18.32%,19-06-2026,19-06-2026,Market Purchase,19-06-2026,,
MAZDA,MAZDA LIMITED,Regulation 7 (2),Original,20-Jun-2026 12:48:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14337_20260620_124857992_WEB.html,523792,MAZDA,NOTLISTED,NISHITH KAYASTH,,1,Equity,Promoter and Director,SHANAYA MODY KHATUA,01241585,6312571,31.52%,7000,"1,686,886.00",Buy,6319571,31.56%,18-06-2026,18-06-2026,Market Purchase,19-06-2026,,
MAZDA,MAZDA LIMITED,Regulation 7 (2),Original,20-Jun-2026 12:48:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14337_20260620_124857992_WEB.html,523792,MAZDA,NOTLISTED,NISHITH KAYASTH,,2,Equity,Director,PERCY XEREX AVARI,00499114,2036940,10.17%,10950,"2,504,073.00",Buy,2047890,10.23%,01-06-2026,19-06-2026,Market Purchase,19-06-2026,,
PLASTIBLEN,PLASTIBLENDS INDIA LIMITED,Regulation 7 (2),Original,19-Jun-2026 22:11:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2485_20260619_221152542_WEB.html,523648,PLASTIBLEN,NOTLISTED,HIMANSHU SURESH MHATRE,,1,Equity,Promoter Group,KOLSITE CORPORATION LLP,,3098848,11.92%,343000,"59,559,149.00",Sell,2755848,10.60%,17-06-2026,19-06-2026,Market Sale,19-06-2026,,
PLASTIBLEN,PLASTIBLENDS INDIA LIMITED,Regulation 7 (2),Original,19-Jun-2026 22:11:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2485_20260619_221152542_WEB.html,523648,PLASTIBLEN,NOTLISTED,HIMANSHU SURESH MHATRE,,2,Equity,Promoter,VARUN SATYANARAYAN KABRA,03376617,7499053,28.85%,171500,"29,895,000.00",Buy,7670553,29.51%,17-06-2026,19-06-2026,Market Purchase,19-06-2026,,
PLASTIBLEN,PLASTIBLENDS INDIA LIMITED,Regulation 7 (2),Original,19-Jun-2026 22:11:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2485_20260619_221152542_WEB.html,523648,PLASTIBLEN,NOTLISTED,HIMANSHU SURESH MHATRE,,3,Equity,Promoter,JYOTI VARUN KABRA,07088904,1367556,5.26%,171500,"29,895,127.00",Buy,1539056,5.92%,17-06-2026,19-06-2026,Market Purchase,19-06-2026,,
GAYAPROJ,GAYATRI PROJECTS LIMITED,Regulation 7 (2),Original,19-Jun-2026 19:33:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_5145_20260619_193322437_WEB.html,532767,GAYAPROJ,NOTLISTED,SHASHANK JAIN,,1,Equity,Promoter and Director,T V SANDEEP KUMAR REDDY,00005573,100000000,21.54%,1450000,"14,862,500.00",Buy,101450000,21.85%,16-06-2026,16-06-2026,Off Market,18-06-2026,,
GAYAPROJ,GAYATRI PROJECTS LIMITED,Regulation 7 (2),Original,19-Jun-2026 19:33:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_5145_20260619_193322437_WEB.html,532767,GAYAPROJ,NOTLISTED,SHASHANK JAIN,,2,Equity,Promoter Group,INDIRA REDDY TIKKAVARAPU,,6859085,3.66%,550000,"5,637,500.00",Buy,7409085,1.60%,16-06-2026,16-06-2026,Off Market,18-06-2026,,
MAPMYINDIA,C.E. Info Systems Limited,Regulation 7 (2),Original,19-Jun-2026 19:02:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19937_20260619_190257498_WEB.html,543425,MAPMYINDIA,NA,Saurabh Surendra Somani,,1,Equity,Designated Person,Sanjay Shukla,,17545,0.03%,2500,"2,150,535.00",Sell,15045,0.02%,08-06-2026,15-06-2026,Market Sale,17-06-2026,,
EVEREADY,EVEREADY INDUSTRIES INDIA LIMITED,Regulation 7 (3),Original,19-Jun-2026 18:11:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2275_20260619_181126986_WEB.html,531508,EVEREADY,NOTLISTED,SHAMPA GHOSH RAY,,1,Equity,Connected Person,Nexome Capital Markets Limited,L74300WB1983PLC036342,30000,0.04%,49948,"18,125,693.00",Buy,79948,0.11%,18-06-2026,19-06-2026,Market Purchase,19-06-2026,,
TTL,T T LIMITED,Regulation 7 (2),Original,19-Jun-2026 17:54:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260619_175432581_WEB.html,514142,TTL,NOTLISTED,SUNIL MAHNOT,,1,Equity,Promoter Group,SANJAY KUMAR JAIN,01736303,5988795,2.31%,54300,"376,638.00",Buy,6043095,2.33%,17-06-2026,18-06-2026,Market Purchase,18-06-2026,,
HGS,HINDUJA GLOBAL SOLUTIONS LIMITED,Regulation 7 (2),Original,19-Jun-2026 16:55:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2614_20260619_165546190_WEB.html,532859,HGS,NA,Narendra Singh,,1,Equity,Designated Person,Mr. Srinivas Palakodeti,,7910,0.01%,1000,"429,830.00",Sell,6910,0.01%,16-06-2026,16-06-2026,Market Sale,17-06-2026,,
HGS,HINDUJA GLOBAL SOLUTIONS LIMITED,Regulation 7 (2),Original,19-Jun-2026 16:55:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2614_20260619_165546190_WEB.html,532859,HGS,NA,Narendra Singh,,2,Equity,Designated Person,Mr. Srinivas Palakodeti,,6910,0.01%,2000,"855,460.00",Sell,4910,0.01%,17-06-2026,17-06-2026,Market Sale,18-06-2026,,
HGS,HINDUJA GLOBAL SOLUTIONS LIMITED,Regulation 7 (2),Original,19-Jun-2026 16:55:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2614_20260619_165546190_WEB.html,532859,HGS,NA,Narendra Singh,,3,Equity,Designated Person,Mr. Srinivas Palakodeti,,4910,0.01%,2000,"846,440.00",Sell,2910,0.01%,18-06-2026,18-06-2026,Market Sale,19-06-2026,,
PGHH,Procter & Gamble Hygiene and Health Care Limited,Regulation 7 (2),Original,19-Jun-2026 15:04:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1062_20260619_150429716_WEB.html,500459,PGHH,NOTLISTED,Flavia Machado,,1,Equity,Promoter Group,Temple Trees Impex and Investment Private Limited,U51100MH1975PTC018207,619683,1.91%,619683,"5,574,358,427.00",Sell,0,0.00%,18-06-2026,19-06-2026,Market Sale,19-06-2026,,
PGHH,Procter & Gamble Hygiene and Health Care Limited,Regulation 7 (2),Original,19-Jun-2026 15:04:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1062_20260619_150429716_WEB.html,500459,PGHH,NOTLISTED,Flavia Machado,,2,Equity,Promoter Group,Procter & Gamble Home Products Private Limited,U24240MH1989PTC050398,0,0.00%,619683,"5,574,358,427.00",Buy,619683,1.91%,18-06-2026,19-06-2026,Market Purchase,19-06-2026,,
VISAKAIND,Visaka Industries Limited,Regulation 7 (2),Original,19-Jun-2026 13:54:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1388_20260619_135416577_WEB.html,509055,VISAKAIND,NOTLISTED,Ramakanth Kunapuli,,1,Equity,Promoter Group,VIGILANCE SECURITY SERVICES PRIVATE LIMITED,U45100TG1989PTC010383,4304126,4.98%,43,"3,323.00",Buy,4304169,4.98%,18-06-2026,18-06-2026,Market Purchase,19-06-2026,,
BERGEPAINT,BERGER PAINTS (I) LIMITED,Regulation 7 (2),Original,19-Jun-2026 13:04:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_488_20260619_130430895_WEB.html,509480,BERGEPAINT,NOTLISTED,ARUNITO GANGULY,,1,Equity,Designated Person,KAUSHIK SARKAR,,13731,0.00%,6000,"3,120,000.00",Sell,7731,0.00%,12-06-2026,12-06-2026,Market Sale,19-06-2026,,
CTE,Cambridge Technology Enterprises Limited,Regulation 7 (2),Revision,19-Jun-2026 12:43:07,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2522_20260619_124307651_WEB.html,532801,CTE,NOTLISTED,Priyanka Chugh,,1,Equity,Promoter,Cloud Computing LLC,00000000,9994693,50.91%,950000,"22,230,000.00",Buy,10944693,55.75%,25-03-2026,25-03-2026,Off Market,26-03-2026,,
CTE,Cambridge Technology Enterprises Limited,Regulation 7 (2),Revision,19-Jun-2026 12:43:07,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2522_20260619_124307651_WEB.html,532801,CTE,NOTLISTED,Priyanka Chugh,,2,Equity,Other,Smartshift AG,00000000,1221100,6.22%,950000,"22,230,000.00",Sell,271100,1.38%,25-03-2026,25-03-2026,Off Market,26-03-2026,,
AURUM,Aurum PropTech Limited,Regulation 7 (2),Original,19-Jun-2026 10:41:17,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12987_20260619_104117399_WEB.html,539289,AURUM,NOTLISTED,Pranali Desale,,1,Equity,Promoter,Aurum RealEstate Developers Limited,U45400MH2007FLC174767,36653355,47.81%,20000,"4,005,342.00",Buy,36673355,47.84%,18-06-2026,18-06-2026,Market Purchase,18-06-2026,,
