Symbol,Company Name,Name of Person,Category of Person,TransactionDate,Transaction,Quantity,Value,Price,Securities Held Prior (No.),Securities Held Prior (%),Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Broadcast Date/Time,Details URL
JARO,JARO INSTITUTE OF TECHNOLOGY MANAGEMENT AND RESEARCH LIMITED,Sanjay Namdeo Salunkhe,Promoter,2026-08-26,BUY,20018.0,9251606.0,462.1643520831252,12314166,55.29%,12334184,55.38%,26-08-2026,26-08-2026,Market Purchase,27-Aug-2026 18:34:17,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24645_20260827_183417085_WEB.html
JARO,JARO INSTITUTE OF TECHNOLOGY MANAGEMENT AND RESEARCH LIMITED,Sanjay Namdeo Salunkhe,Promoter,2026-09-10,BUY,15638.0,7172623.0,458.66626167029034,12334184,55.38%,12349822,55.45%,10-09-2026,10-09-2026,Market Purchase,11-Sep-2026 15:19:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24645_20260911_151907934_WEB.html
JAYSREETEA,JAY SHREE TEA & INDUSTRIES LTD,MRS.JAYASHREE MOHTA,Promoter and Director,2026-08-17,BUY,1252262.0,110814212.0,88.49123585958849,1105770,3.83%,2358032,8.16%,17-08-2026,17-08-2026,Market Purchase,18-Aug-2026 20:38:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1139_20260818_203834364_WEB.html
JAYSREETEA,JAY SHREE TEA & INDUSTRIES LTD,MRS.JAYASHREE MOHTA,Promoter and Director,2026-08-17,BUY,11223.0,982000.0,87.49888621580682,2358032,8.16%,2369255,8.20%,17-08-2026,17-08-2026,Market Purchase,18-Aug-2026 20:38:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1139_20260818_203834364_WEB.html
JAYSREETEA,JAY SHREE TEA & INDUSTRIES LTD,MRS.JAYASHREE MOHTA,Promoter and Director,2026-08-18,BUY,227.0,20030.0,88.23788546255507,2369255,8.20%,2369482,8.21%,18-08-2026,18-08-2026,Market Purchase,20-Aug-2026 17:11:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1139_20260820_171116333_WEB.html
JSL,JINDAL STAINLESS LIMITED,JSL OVERSEAS HOLDING LIMITED,Promoter Group,2026-09-04,BUY,641817.0,474522751.0,739.3427581382232,141181572,17.12%,141823389,17.20%,03-09-2026,04-09-2026,Market Purchase,09-Sep-2026 18:18:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2156_20260909_181835266_WEB.html
JSL,JINDAL STAINLESS LIMITED,JSL OVERSEAS HOLDING LIMITED,Promoter Group,2026-09-04,BUY,641817.0,474522751.0,739.3427581382232,141181572,17.12%,141823389,17.20%,03-09-2026,04-09-2026,Market Purchase,09-Sep-2026 18:17:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2156_20260909_181756612_WEB.html
JSL,JINDAL STAINLESS LIMITED,JSL OVERSEAS HOLDING LIMITED,Promoter Group,2026-09-04,BUY,641817.0,474522751.0,739.3427581382232,141181572,17.12%,141823389,17.20%,03-09-2026,04-09-2026,Market Purchase,09-Sep-2026 17:50:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2156_20260909_175015930_WEB.html
LIBAS,Libas Consumer Products Limited,Riyaz Ganji,Promoter and Director,2026-08-21,BUY,36204.0,362755.0,10.019749198983538,4402562,16.71%,4438766,16.85%,21-08-2026,21-08-2026,Market Purchase,24-Aug-2026 17:56:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14456_20260824_175631786_WEB.html
LIBAS,Libas Consumer Products Limited,Riyaz Ganji,Promoter and Director,2026-08-24,BUY,15500.0,156510.0,10.09741935483871,4438766,16.85%,4454266,16.91%,24-08-2026,24-08-2026,Market Purchase,26-Aug-2026 16:58:55,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14456_20260826_165855257_WEB.html
LIBAS,Libas Consumer Products Limited,Riyaz Ganji,Promoter and Director,2026-08-27,BUY,79566.0,874081.0,10.985609431164065,4454266,16.91%,4533832,17.21%,26-08-2026,27-08-2026,Market Purchase,31-Aug-2026 17:30:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14456_20260831_173020315_WEB.html
LIBAS,Libas Consumer Products Limited,Riyaz Ganji,Promoter and Director,2026-08-31,BUY,58722.0,644635.0,10.977742583699465,4533832,17.21%,4592554,17.43%,31-08-2026,31-08-2026,Market Purchase,01-Sep-2026 11:32:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14456_20260901_113220489_WEB.html
LIBAS,Libas Consumer Products Limited,Nishant Mahimtura,Promoter and Director,2026-09-02,BUY,2000.0,20820.0,10.41,0,0.00%,2000,0.01%,02-09-2026,02-09-2026,Market Purchase,04-Sep-2026 15:52:17,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14456_20260904_155217344_WEB.html
LIBAS,Libas Consumer Products Limited,Riyaz Ganji,Promoter and Director,2026-09-02,BUY,3550.0,38019.0,10.709577464788733,4592554,17.43%,4596104,17.45%,01-09-2026,02-09-2026,Market Purchase,04-Sep-2026 15:50:33,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14456_20260904_155033703_WEB.html
LIBERTSHOE,LIBERTY SHOES LIMITED,ARPAN GUPTA KARTA DINESH KUMAR GUPTA HUF,Promoter Group,2026-06-25,SELL,10000.0,2774200.0,277.42,324594,1.90%,314594,1.85%,25-06-2026,25-06-2026,Market Sale,30-Jun-2026 20:39:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_681_20260630_203940949_WEB.html
LIBERTSHOE,LIBERTY SHOES LIMITED,ARPAN GUPTA KARTA DINESH KUMAR GUPTA HUF,Promoter Group,2026-06-25,SELL,10000.0,2774200.0,277.42,324594,1.90%,314594,1.85%,25-06-2026,25-06-2026,Market Sale,30-Jun-2026 20:21:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_681_20260630_202116532_WEB.html
LIBERTSHOE,LIBERTY SHOES LIMITED,Anupam Bansal,Promoter,2026-06-30,BUY,40000.0,10751357.0,268.783925,555605,3.26%,595605,1.85%,29-06-2026,30-06-2026,Market Purchase,30-Jun-2026 20:21:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_681_20260630_202146588_WEB.html
LIBERTSHOE,LIBERTY SHOES LIMITED,Shammi Bansal,Promoter,2026-06-30,BUY,25000.0,6794088.0,271.76352,272360,1.60%,297360,3.49%,29-06-2026,30-06-2026,Market Purchase,30-Jun-2026 20:21:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_681_20260630_202146588_WEB.html
LIBERTSHOE,LIBERTY SHOES LIMITED,Anupam Bansal,Promoter,2026-08-17,BUY,50100.0,12230412.0,244.12,595605,3.50%,645705,3.79%,17-08-2026,17-08-2026,Market Purchase,20-Aug-2026 19:12:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_681_20260820_191240366_WEB.html
LIBERTSHOE,LIBERTY SHOES LIMITED,Anupam Bansal,Promoter,2026-08-17,BUY,233.0,55920.0,240.0,645705,3.79%,645938,3.79%,17-08-2026,17-08-2026,Market Purchase,20-Aug-2026 19:12:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_681_20260820_191240366_WEB.html
LIBERTSHOE,LIBERTY SHOES LIMITED,Anupam Bansal,Promoter,2026-08-18,BUY,15004.0,3672797.0,244.7878565715809,645938,3.79%,660942,3.88%,18-08-2026,18-08-2026,Market Purchase,20-Aug-2026 19:12:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_681_20260820_191240366_WEB.html
LIBERTSHOE,LIBERTY SHOES LIMITED,Anupam Bansal,Promoter,2026-08-18,BUY,115.0,28164.0,244.90434782608696,660942,3.88%,661057,3.89%,18-08-2026,18-08-2026,Market Purchase,20-Aug-2026 19:12:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_681_20260820_191240366_WEB.html
LIBERTSHOE,LIBERTY SHOES LIMITED,Anupam Bansal,Promoter,2026-08-19,BUY,4548.0,1109712.0,244.0,661057,3.89%,665605,3.91%,19-08-2026,19-08-2026,Market Purchase,20-Aug-2026 19:12:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_681_20260820_191240366_WEB.html
LYKALABS,Lyka Labs Limited,Alisha Gandhi,Promoter Group,2026-06-24,BUY,5000.0,339569.0,67.9138,45000,0.13%,50000,0.14%,24-06-2026,24-06-2026,Market Purchase,26-Jun-2026 17:23:42,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260626_172342073_WEB.html
LYKALABS,Lyka Labs Limited,Alisha Gandhi,Promoter Group,2026-06-24,BUY,5000.0,339569.0,67.9138,45000,0.13%,50000,0.14%,24-06-2026,24-06-2026,Market Purchase,26-Jun-2026 17:36:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260626_173630829_WEB.html
LYKALABS,Lyka Labs Limited,Alisha Gandhi,Promoter Group,2026-06-24,BUY,5000.0,339569.0,67.9138,45000,0.13%,50000,0.14%,24-06-2026,24-06-2026,Market Purchase,26-Jun-2026 17:21:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260626_172116631_WEB.html
LYKALABS,Lyka Labs Limited,Enai Trading and Investment Pvt.,Promoter Group,2026-06-24,BUY,11312.0,805323.0,71.19192008486563,1000000,2.80%,1011312,2.83%,24-06-2026,24-06-2026,Market Purchase,26-Jun-2026 17:23:42,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260626_172342073_WEB.html
LYKALABS,Lyka Labs Limited,Enai Trading and Investment Pvt.,Promoter Group,2026-06-24,BUY,11312.0,805323.0,71.19192008486563,1000000,2.80%,1011312,2.83%,24-06-2026,24-06-2026,Market Purchase,26-Jun-2026 17:36:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260626_173630829_WEB.html
LYKALABS,Lyka Labs Limited,Enai Trading and Investment Pvt.,Promoter Group,2026-06-24,BUY,11312.0,805323.0,71.19192008486563,1000000,2.80%,1011312,2.83%,24-06-2026,24-06-2026,Market Purchase,26-Jun-2026 17:21:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260626_172116631_WEB.html
LYKALABS,Lyka Labs Limited,Kunal Gandhi,Promoter,2026-06-25,BUY,6533.0,460482.0,70.4855349762743,3493629,9.79%,3500162,9.81%,25-06-2026,25-06-2026,Market Purchase,26-Jun-2026 17:23:42,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260626_172342073_WEB.html
LYKALABS,Lyka Labs Limited,Kunal Gandhi,Promoter,2026-06-25,BUY,6533.0,460482.0,70.4855349762743,3493629,9.79%,3500162,9.81%,25-06-2026,25-06-2026,Market Purchase,26-Jun-2026 17:36:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260626_173630829_WEB.html
LYKALABS,Lyka Labs Limited,Kunal Gandhi,Promoter,2026-06-25,BUY,6533.0,460482.0,70.4855349762743,3493629,9.79%,3500162,9.81%,25-06-2026,25-06-2026,Market Purchase,26-Jun-2026 17:21:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260626_172116631_WEB.html
LYKALABS,Lyka Labs Limited,Nehal Gandhi,Promoter,2026-06-25,BUY,33122.0,2341493.0,70.6929835154882,1162371,3.26%,1195493,3.35%,24-06-2026,25-06-2026,Market Purchase,26-Jun-2026 17:23:42,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260626_172342073_WEB.html
LYKALABS,Lyka Labs Limited,Nehal Gandhi,Promoter,2026-06-25,BUY,33122.0,2341493.0,70.6929835154882,1162371,3.26%,1195493,3.35%,24-06-2026,25-06-2026,Market Purchase,26-Jun-2026 17:36:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260626_173630829_WEB.html
LYKALABS,Lyka Labs Limited,Nehal Gandhi,Promoter,2026-06-25,BUY,33122.0,2341493.0,70.6929835154882,1162371,3.26%,1195493,3.35%,24-06-2026,25-06-2026,Market Purchase,26-Jun-2026 17:21:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260626_172116631_WEB.html
LYKALABS,Lyka Labs Limited,Kunal N Gandhi,Promoter,2026-06-29,BUY,12914.0,936398.0,72.51029890041815,3500162,9.81%,3513076,9.84%,29-06-2026,29-06-2026,Market Purchase,30-Jun-2026 12:07:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260630_120710182_WEB.html
LYKALABS,Lyka Labs Limited,Kunal N Gandhi,Promoter,2026-06-29,BUY,1262.0,92015.0,72.91204437400951,3513076,9.84%,3514338,9.85%,29-06-2026,29-06-2026,Market Purchase,30-Jun-2026 12:07:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260630_120710182_WEB.html
LYKALABS,Lyka Labs Limited,Kunal N Gandhi,Promoter,2026-06-29,BUY,12914.0,936398.0,72.51029890041815,3500162,9.81%,3513076,9.84%,29-06-2026,29-06-2026,Market Purchase,30-Jun-2026 13:07:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260630_130729816_WEB.html
LYKALABS,Lyka Labs Limited,Kunal N Gandhi,Promoter,2026-06-29,BUY,1262.0,92015.0,72.91204437400951,3513076,9.84%,3514338,9.85%,29-06-2026,29-06-2026,Market Purchase,30-Jun-2026 13:07:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1127_20260630_130729816_WEB.html
MANINFRA,MAN INFRACONSTRUCTION LIMITED,Parag K. Shah,Promoter and Director,2026-06-25,BUY,250000.0,26297500.0,105.19,119746405,29.66%,119996405,29.72%,25-06-2026,25-06-2026,Market Purchase,29-Jun-2026 09:19:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3094_20260629_091914135_WEB.html
MANINFRA,MAN INFRACONSTRUCTION LIMITED,Parag K. Shah,Promoter and Director,2026-06-25,BUY,250000.0,26297500.0,105.19,119746405,29.66%,119996405,29.72%,25-06-2026,25-06-2026,Market Purchase,29-Jun-2026 09:18:47,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3094_20260629_091847271_WEB.html
MANINFRA,MAN INFRACONSTRUCTION LIMITED,Parag K. Shah,Promoter and Director,2026-06-25,BUY,250000.0,26297500.0,105.19,119746405,29.66%,119996405,29.72%,25-06-2026,25-06-2026,Market Purchase,29-Jun-2026 10:03:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3094_20260629_100332585_WEB.html
MBEL,M & B Engineering Limited,Chirag Hasmukhbhai Patel,Promoter and Director,2026-06-11,BUY,12000.0,3396671.0,283.0559166666667,14126884,24.72%,14138884,24.74%,11-06-2026,11-06-2026,Market Purchase,12-Jun-2026 08:57:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_085704163_WEB.html
MBEL,M & B Engineering Limited,Girishbhai Manibhai Patel,Promoter and Director,2026-06-11,BUY,12000.0,3302122.0,275.1768333333333,15506881,27.13%,15518881,27.16%,11-06-2026,11-06-2026,Market Purchase,12-Jun-2026 08:57:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_085704163_WEB.html
MBEL,M & B Engineering Limited,Birva Chirag Patel,Promoter and Director,2026-06-16,BUY,10000.0,3065597.0,306.5597,4007500,7.01%,4017500,7.03%,16-06-2026,16-06-2026,Market Purchase,17-Jun-2026 09:01:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24557_20260617_090124455_WEB.html
MBEL,M & B Engineering Limited,Birva Chirag Patel,Promoter and Director,2026-06-16,BUY,10000.0,3065597.0,306.5597,4007500,7.01%,4017500,7.03%,16-06-2026,16-06-2026,Market Purchase,17-Jun-2026 08:55:47,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24557_20260617_085547709_WEB.html
MBEL,M & B Engineering Limited,Umaben Girishbhai Patel,Promoter Group,2026-06-16,BUY,10000.0,3095979.0,309.5979,1610000,2.82%,1620000,2.83%,16-06-2026,16-06-2026,Market Purchase,17-Jun-2026 09:01:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24557_20260617_090124455_WEB.html
MBEL,M & B Engineering Limited,Umaben Girishbhai Patel,Promoter and Director,2026-06-16,BUY,10000.0,3095979.0,309.5979,1610000,2.82%,1620000,2.83%,16-06-2026,16-06-2026,Market Purchase,17-Jun-2026 08:55:47,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24557_20260617_085547709_WEB.html
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,RAM PRAKASH & CO.(P) LTD,Promoter Group,2026-06-12,BUY,25000.0,748584.0,29.94336,2867055,7.40%,2892055,7.47%,12-06-2026,12-06-2026,Market Purchase,12-Jun-2026 15:48:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_154834988_WEB.html
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,RAM PRAKASH & CO.(P) LTD,Promoter Group,2026-06-16,BUY,22826.0,659216.0,28.880049066853587,2892055,7.47%,2914881,7.53%,16-06-2026,16-06-2026,Market Purchase,16-Jun-2026 16:53:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_279_20260616_165300075_WEB.html
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,RAM PRAKASH & CO.(P) LTD,Promoter Group,2026-06-16,BUY,22826.0,659216.0,28.880049066853587,2892055,7.47%,2914881,7.53%,16-06-2026,16-06-2026,Market Purchase,16-Jun-2026 17:04:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_279_20260616_170436158_WEB.html
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,RAM PRAKASH & CO.(P) LTD,Promoter Group,2026-06-17,BUY,40000.0,1197485.0,29.937125,2914881,7.53%,2954881,7.63%,17-06-2026,17-06-2026,Market Purchase,17-Jun-2026 15:46:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_279_20260617_154646606_WEB.html
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,RAM PRAKASH & CO.(P) LTD,Promoter Group,2026-06-18,BUY,8161.0,244278.0,29.93236123024139,2954881,7.63%,2963042,7.65%,18-06-2026,18-06-2026,Market Purchase,18-Jun-2026 17:04:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_279_20260618_170422280_WEB.html
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,RAM PRAKASH & CO.(P) LTD,Promoter Group,2026-06-19,BUY,14959.0,448770.0,30.0,2963042,7.65%,2978001,7.69%,19-06-2026,19-06-2026,Market Purchase,19-Jun-2026 15:55:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_279_20260619_155552507_WEB.html
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,RAM PRAKASH & CO.(P) LTD,Promoter Group,2026-06-22,BUY,7574.0,227205.0,29.998019540533402,2978001,7.69%,2985575,7.71%,22-06-2026,22-06-2026,Market Purchase,22-Jun-2026 16:48:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_279_20260622_164814441_WEB.html
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,RAM PRAKASH & CO.(P) LTD,Promoter Group,2026-06-24,BUY,19550.0,588027.0,30.078107416879796,2985575,7.71%,3005125,7.76%,24-06-2026,24-06-2026,Market Purchase,24-Jun-2026 17:34:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_279_20260624_173445009_WEB.html
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,RAM PRAKASH & CO.(P) LTD,Promoter Group,2026-06-24,BUY,19550.0,588027.0,30.078107416879796,2985575,7.71%,3005125,7.76%,24-06-2026,24-06-2026,Market Purchase,24-Jun-2026 16:59:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_279_20260624_165918760_WEB.html
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,RAM PRAKASH & CO.(P) LTD,Promoter Group,2026-06-25,BUY,5916.0,177480.0,30.0,3005125,7.76%,3011041,7.78%,25-06-2026,25-06-2026,Market Purchase,25-Jun-2026 17:50:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_279_20260625_175018102_WEB.html
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,RAM PRAKASH & CO.(P) LTD,Promoter Group,2026-06-25,BUY,5916.0,177480.0,30.0,3005125,7.76%,3011041,7.78%,25-06-2026,25-06-2026,Market Purchase,25-Jun-2026 17:21:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_279_20260625_172157616_WEB.html
MSPL,MSP STEEL & POWER LIMITED,Ilex Private Limited,Promoter Group,2026-06-09,BUY,1340000.0,54480782.0,40.6573,15178500,2.68%,16518500,2.92%,09-06-2026,09-06-2026,Market Purchase,15-Jun-2026 16:49:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260615_164920793_WEB.html
MSPL,MSP STEEL & POWER LIMITED,M A Hire Purchase Private Limited,Promoter Group,2026-06-09,BUY,765000.0,31359569.0,40.99290065359477,12965000,2.29%,13730000,2.42%,09-06-2026,09-06-2026,Market Purchase,15-Jun-2026 16:49:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260615_164920793_WEB.html
MSPL,MSP STEEL & POWER LIMITED,M A Hire Purchase Private Limited,Promoter Group,2026-06-10,BUY,1050000.0,42950775.0,40.9055,13730000,2.42%,14780000,2.61%,10-06-2026,10-06-2026,Market Purchase,15-Jun-2026 16:49:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260615_164920793_WEB.html
MSPL,MSP STEEL & POWER LIMITED,Ginny Traders Pvt Ltd,Promoter Group,2026-06-11,BUY,900000.0,36573750.0,40.6375,10793819,1.90%,11693819,2.06%,11-06-2026,11-06-2026,Market Purchase,15-Jun-2026 16:49:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260615_164920793_WEB.html
MSPL,MSP STEEL & POWER LIMITED,Shree Vinay Finvest P Ltd.,Promoter Group,2026-06-11,BUY,2050000.0,83172570.0,40.571985365853656,19686843,3.47%,21736843,3.84%,10-06-2026,11-06-2026,Market Purchase,15-Jun-2026 16:49:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260615_164920793_WEB.html
MSPL,MSP STEEL & POWER LIMITED,Shree Vinay Finvest P Ltd.,Promoter Group,2026-06-12,BUY,400000.0,16587600.0,41.469,21736843,3.84%,22136843,3.91%,12-06-2026,12-06-2026,Market Purchase,18-Jun-2026 17:18:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260618_171827641_WEB.html
MSPL,MSP STEEL & POWER LIMITED,Shree Vinay Finvest P Ltd.,Promoter Group,2026-06-12,BUY,400000.0,16587600.0,41.469,21736843,3.84%,22136843,3.91%,12-06-2026,12-06-2026,Market Purchase,18-Jun-2026 17:17:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260618_171756029_WEB.html
MSPL,MSP STEEL & POWER LIMITED,Ilex Private Limited,Promoter Group,2026-06-15,BUY,645000.0,27250992.0,42.2496,16518500,2.92%,17163500,3.03%,15-06-2026,15-06-2026,Market Purchase,20-Jun-2026 14:29:25,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260620_142925421_WEB.html
MSPL,MSP STEEL & POWER LIMITED,Ilex Private Limited,Promoter Group,2026-06-15,BUY,645000.0,27250992.0,42.2496,16518500,2.92%,17163500,3.03%,15-06-2026,15-06-2026,Market Purchase,20-Jun-2026 14:48:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260620_144824342_WEB.html
MSPL,MSP STEEL & POWER LIMITED,Ilex Private Limited,Promoter Group,2026-06-15,BUY,645000.0,27250992.0,42.2496,16518500,2.92%,17163500,3.03%,15-06-2026,15-06-2026,Market Purchase,20-Jun-2026 14:27:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260620_142748451_WEB.html
MSPL,MSP STEEL & POWER LIMITED,M A Hire Purchase Private Limited,Promoter Group,2026-06-15,BUY,2400000.0,100796400.0,41.9985,14780000,2.61%,17180000,3.03%,12-06-2026,15-06-2026,Market Purchase,18-Jun-2026 17:18:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260618_171827641_WEB.html
MSPL,MSP STEEL & POWER LIMITED,M A Hire Purchase Private Limited,Promoter Group,2026-06-15,BUY,2400000.0,100796400.0,41.9985,14780000,2.61%,17180000,3.03%,12-06-2026,15-06-2026,Market Purchase,18-Jun-2026 17:17:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260618_171756029_WEB.html
MSPL,MSP STEEL & POWER LIMITED,Sampat Marketing Company Pvt Ltd,Promoter Group,2026-06-15,BUY,1025000.0,42828848.0,41.784241951219514,11981642,2.12%,13006642,2.30%,12-06-2026,15-06-2026,Market Purchase,18-Jun-2026 17:18:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260618_171827641_WEB.html
MSPL,MSP STEEL & POWER LIMITED,Sampat Marketing Company Pvt Ltd,Promoter Group,2026-06-15,BUY,1025000.0,42828848.0,41.784241951219514,11981642,2.12%,13006642,2.30%,12-06-2026,15-06-2026,Market Purchase,18-Jun-2026 17:17:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260618_171756029_WEB.html
MSPL,MSP STEEL & POWER LIMITED,Ginny Traders Pvt Ltd,Promoter Group,2026-06-16,BUY,530000.0,22755497.0,42.9349,11693819,2.06%,12223819,2.16%,16-06-2026,16-06-2026,Market Purchase,22-Jun-2026 17:33:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260622_173326406_WEB.html
MSPL,MSP STEEL & POWER LIMITED,Ginny Traders Pvt Ltd,Promoter Group,2026-06-16,BUY,530000.0,22755497.0,42.9349,11693819,2.06%,12223819,2.16%,16-06-2026,16-06-2026,Market Purchase,22-Jun-2026 17:31:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260622_173123687_WEB.html
